datePulled,contract,type,expiry,strike,bid,ask,volume,oi,lastTrd,impVol
2020-08-18,SPY201231P00356000,PUT,2020-12-31,356.00,27.69,27.77,7,15,2020-08-11 12:20PM EDT,21.10%
2020-08-18,SPY201231P00357000,PUT,2020-12-31,357.00,28.30,28.37,7,16,2020-08-11 12:35PM EDT,21.00%
2020-08-18,SPY201231P00358000,PUT,2020-12-31,358.00,28.91,29.01,8,8,2020-08-05 4:07PM EDT,20.95%
2020-08-18,SPY201231P00360000,PUT,2020-12-31,360.00,30.22,30.43,1,65,2020-08-10 11:45AM EDT,20.98%
2020-08-18,SPY201231P00361000,PUT,2020-12-31,361.00,42.23,42.66,2,2,2020-07-09 8:20PM EDT,35.58%
2020-08-18,SPY201231P00362000,PUT,2020-12-31,362.00,37.29,37.80,-,1,2020-07-09 8:20PM EDT,28.69%
2020-08-18,SPY201231P00365000,PUT,2020-12-31,365.00,33.58,33.92,-,1,2020-08-17 12:12AM EDT,20.80%
2020-08-18,SPY201231P00366000,PUT,2020-12-31,366.00,0.00,0.00,4,11,2020-07-09 5:05PM EDT,0.00%
2020-08-18,SPY201231P00368000,PUT,2020-12-31,368.00,47.98,48.40,-,-,2020-07-09 8:20PM EDT,36.88%
2020-08-18,SPY201231P00369000,PUT,2020-12-31,369.00,48.81,49.23,-,-,2020-07-09 8:20PM EDT,37.06%
2020-08-18,SPY201231P00370000,PUT,2020-12-31,370.00,37.34,37.71,1,2,2020-07-29 3:32PM EDT,20.79%
2020-08-18,SPY201231P00371000,PUT,2020-12-31,371.00,38.13,38.51,4,1,2020-07-31 3:43PM EDT,20.82%
2020-08-18,SPY201231P00372000,PUT,2020-12-31,372.00,45.35,45.87,-,10,2020-07-09 8:20PM EDT,30.02%
2020-08-18,SPY201231P00375000,PUT,2020-12-31,375.00,41.42,41.80,4,6,2020-07-29 3:04PM EDT,21.00%
2020-08-18,SPY201231P00380000,PUT,2020-12-31,380.00,45.41,46.35,4,11,2020-08-13 2:34PM EDT,21.78%
2020-08-18,SPY201231P00385000,PUT,2020-12-31,385.00,49.84,50.87,4,4,2020-08-03 12:56PM EDT,22.38%
2020-08-18,SPY201231P00390000,PUT,2020-12-31,390.00,67.75,68.98,2,0,2020-07-09 8:20PM EDT,43.00%
2020-08-18,SPY201231P00395000,PUT,2020-12-31,395.00,59.13,60.24,2,1,2020-08-06 9:42AM EDT,23.87%
2020-08-18,SPY201231P00400000,PUT,2020-12-31,400.00,63.96,65.02,2,5,2020-08-12 3:41PM EDT,24.68%
2020-08-18,SPY201231P00405000,PUT,2020-12-31,405.00,68.72,69.79,-,1,2020-08-05 4:09PM EDT,25.40%
2020-08-18,SPY201231P00410000,PUT,2020-12-31,410.00,73.61,74.71,2,11,2020-08-06 9:51AM EDT,26.39%
2020-08-18,SPY201231P00415000,PUT,2020-12-31,415.00,78.53,79.61,1,25,2020-07-23 2:31PM EDT,27.30%
2020-08-18,SPY210115C00025000,CALL,2021-01-15,25.00,305.98,307.21,1,0,2020-07-06 3:48PM EDT,0.00%
2020-08-18,SPY210115C00030000,CALL,2021-01-15,30.00,308.19,309.28,1,0,2020-07-22 12:06PM EDT,174.12%
2020-08-18,SPY210115C00040000,CALL,2021-01-15,40.00,298.18,299.27,1,2,2020-08-06 3:44PM EDT,152.05%
2020-08-18,SPY210115C00050000,CALL,2021-01-15,50.00,274.24,275.48,1,0,2020-07-09 8:13PM EDT,0.00%
2020-08-18,SPY210115C00055000,CALL,2021-01-15,55.00,264.71,266.34,1,0,2020-06-24 10:43AM EDT,0.00%
2020-08-18,SPY210115C00060000,CALL,2021-01-15,60.00,278.18,279.28,1,2,2020-08-04 3:43PM EDT,123.05%
2020-08-18,SPY210115C00065000,CALL,2021-01-15,65.00,259.25,260.43,60,0,2020-07-09 8:13PM EDT,0.00%
2020-08-18,SPY210115C00070000,CALL,2021-01-15,70.00,254.25,255.44,4,0,2020-07-09 8:13PM EDT,0.00%
2020-08-18,SPY210115C00075000,CALL,2021-01-15,75.00,244.74,246.38,6,1,2020-06-24 9:30AM EDT,0.00%
2020-08-18,SPY210115C00080000,CALL,2021-01-15,80.00,0.00,0.00,20,0,2020-07-09 4:58PM EDT,0.00%
2020-08-18,SPY210115C00085000,CALL,2021-01-15,85.00,239.34,246.92,2,1,2020-07-09 8:13PM EDT,0.00%
2020-08-18,SPY210115C00090000,CALL,2021-01-15,90.00,230.84,232.01,3,0,2020-06-18 3:44PM EDT,0.00%
2020-08-18,SPY210115C00095000,CALL,2021-01-15,95.00,225.85,227.02,"1,100",0,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00100000,CALL,2021-01-15,100.00,238.16,239.29,5,4,2020-08-04 3:21PM EDT,87.70%
2020-08-18,SPY210115C00105000,CALL,2021-01-15,105.00,221.11,222.43,5,5,2020-06-22 12:36PM EDT,0.00%
2020-08-18,SPY210115C00110000,CALL,2021-01-15,110.00,210.90,212.06,"1,004",0,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00115000,CALL,2021-01-15,115.00,205.91,207.08,600,0,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00120000,CALL,2021-01-15,120.00,200.93,202.10,"2,200",0,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00125000,CALL,2021-01-15,125.00,195.96,197.12,"5,500",5,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00130000,CALL,2021-01-15,130.00,208.23,209.30,1,"1,700",2020-07-23 2:44PM EDT,69.97%
2020-08-18,SPY210115C00135000,CALL,2021-01-15,135.00,186.01,187.17,"11,000",0,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00140000,CALL,2021-01-15,140.00,181.05,182.20,"7,700",0,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00145000,CALL,2021-01-15,145.00,176.09,177.24,"6,600",1,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00150000,CALL,2021-01-15,150.00,171.13,172.28,600,15,2020-06-18 4:02PM EDT,0.00%
2020-08-18,SPY210115C00155000,CALL,2021-01-15,155.00,183.30,184.35,1,"1,407",2020-08-05 11:17AM EDT,58.79%
2020-08-18,SPY210115C00160000,CALL,2021-01-15,160.00,178.33,179.37,1,907,2020-08-03 9:34AM EDT,56.89%
2020-08-18,SPY210115C00165000,CALL,2021-01-15,165.00,161.23,162.42,3,824,2020-07-02 12:24PM EDT,0.00%
2020-08-18,SPY210115C00170000,CALL,2021-01-15,170.00,168.36,169.44,1,112,2020-08-10 9:51AM EDT,53.59%
2020-08-18,SPY210115C00175000,CALL,2021-01-15,175.00,163.39,164.45,3,"1,294",2020-08-03 9:35AM EDT,51.66%
2020-08-18,SPY210115C00180000,CALL,2021-01-15,180.00,144.86,146.08,2,838,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00185000,CALL,2021-01-15,185.00,140.05,147.35,1,"1,212",2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00190000,CALL,2021-01-15,190.00,148.54,149.59,1,"1,173",2020-08-12 4:08PM EDT,47.29%
2020-08-18,SPY210115C00191000,CALL,2021-01-15,191.00,134.18,135.28,4,"1,070",2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00192000,CALL,2021-01-15,192.00,133.20,134.29,1,557,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00193000,CALL,2021-01-15,193.00,132.23,133.32,1,294,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00194000,CALL,2021-01-15,194.00,0.00,0.00,1,82,2020-07-09 4:57PM EDT,0.00%
2020-08-18,SPY210115C00195000,CALL,2021-01-15,195.00,130.21,131.38,4,34,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00197000,CALL,2021-01-15,197.00,141.59,142.66,1,9,2020-08-05 12:30PM EDT,45.29%
2020-08-18,SPY210115C00198000,CALL,2021-01-15,198.00,0.00,0.00,0,1,2020-07-09 4:57PM EDT,0.00%
2020-08-18,SPY210115C00199000,CALL,2021-01-15,199.00,126.34,127.57,2,2,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00200000,CALL,2021-01-15,200.00,138.70,139.71,2,"1,130",2020-08-18 12:15PM EDT,44.59%
2020-08-18,SPY210115C00201000,CALL,2021-01-15,201.00,137.64,138.72,1,228,2020-08-12 12:16PM EDT,44.30%
2020-08-18,SPY210115C00202000,CALL,2021-01-15,202.00,123.50,124.58,50,301,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00203000,CALL,2021-01-15,203.00,122.47,123.61,-,252,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00204000,CALL,2021-01-15,204.00,121.58,122.65,2,220,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00205000,CALL,2021-01-15,205.00,121.94,123.13,3,293,2020-07-02 12:30PM EDT,0.00%
2020-08-18,SPY210115C00206000,CALL,2021-01-15,206.00,119.53,120.67,1,566,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00207000,CALL,2021-01-15,207.00,118.63,119.73,2,267,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00208000,CALL,2021-01-15,208.00,115.17,116.37,2,267,2020-06-15 10:36AM EDT,0.00%
2020-08-18,SPY210115C00209000,CALL,2021-01-15,209.00,116.70,117.94,2,251,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00210000,CALL,2021-01-15,210.00,128.79,129.87,1,245,2020-08-06 10:06AM EDT,42.14%
2020-08-18,SPY210115C00211000,CALL,2021-01-15,211.00,114.78,115.91,5,5,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00212000,CALL,2021-01-15,212.00,113.86,114.97,1,3,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00213000,CALL,2021-01-15,213.00,112.89,114.03,2,5,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00214000,CALL,2021-01-15,214.00,111.94,113.17,2,1,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00215000,CALL,2021-01-15,215.00,123.89,124.99,2,18,2020-08-17 12:36PM EDT,41.14%
2020-08-18,SPY210115C00216000,CALL,2021-01-15,216.00,83.48,85.13,0,1,2019-06-10 12:08AM EDT,0.00%
2020-08-18,SPY210115C00217000,CALL,2021-01-15,217.00,0.00,0.00,2,10,2020-07-09 4:57PM EDT,0.00%
2020-08-18,SPY210115C00218000,CALL,2021-01-15,218.00,118.66,119.85,1,51,2020-07-17 12:00PM EDT,0.00%
2020-08-18,SPY210115C00219000,CALL,2021-01-15,219.00,107.24,114.18,2,2,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00220000,CALL,2021-01-15,220.00,119.39,120.00,1,191,2020-08-17 1:30PM EDT,39.42%
2020-08-18,SPY210115C00221000,CALL,2021-01-15,221.00,113.66,114.68,2,"1,017",2020-07-08 10:25AM EDT,0.00%
2020-08-18,SPY210115C00222000,CALL,2021-01-15,222.00,117.09,118.05,2,99,2020-08-13 2:30PM EDT,39.01%
2020-08-18,SPY210115C00223000,CALL,2021-01-15,223.00,116.12,117.16,26,188,2020-08-11 3:45PM EDT,39.30%
2020-08-18,SPY210115C00224000,CALL,2021-01-15,224.00,99.46,100.41,1,195,2020-06-18 9:30AM EDT,0.00%
2020-08-18,SPY210115C00225000,CALL,2021-01-15,225.00,114.55,115.21,60,605,2020-08-11 10:30AM EDT,38.86%
2020-08-18,SPY210115C00226000,CALL,2021-01-15,226.00,100.74,101.83,1,276,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00227000,CALL,2021-01-15,227.00,99.66,100.78,6,294,2020-07-09 8:12PM EDT,0.00%
2020-08-18,SPY210115C00228000,CALL,2021-01-15,228.00,111.31,112.33,12,303,2020-08-10 11:59AM EDT,38.43%
2020-08-18,SPY210115C00229000,CALL,2021-01-15,229.00,110.36,111.36,62,262,2020-08-10 1:23PM EDT,38.22%
2020-08-18,SPY210115C00230000,CALL,2021-01-15,230.00,109.39,110.40,50,612,2020-08-13 1:21PM EDT,38.07%
2020-08-18,SPY210115C00231000,CALL,2021-01-15,231.00,108.41,109.44,240,603,2020-08-10 1:57PM EDT,37.90%
2020-08-18,SPY210115C00232000,CALL,2021-01-15,232.00,107.51,108.49,4,350,2020-08-11 10:46AM EDT,37.79%
2020-08-18,SPY210115C00233000,CALL,2021-01-15,233.00,106.47,107.49,8,247,2020-08-11 9:36AM EDT,37.43%
2020-08-18,SPY210115C00234000,CALL,2021-01-15,234.00,105.61,106.56,16,8,2020-08-10 2:41PM EDT,37.40%
2020-08-18,SPY210115C00235000,CALL,2021-01-15,235.00,104.70,105.61,2,255,2020-08-13 10:50AM EDT,37.27%
2020-08-18,SPY210115C00236000,CALL,2021-01-15,236.00,103.65,104.58,440,214,2020-08-10 2:40PM EDT,36.78%
2020-08-18,SPY210115C00237000,CALL,2021-01-15,237.00,102.76,103.68,66,539,2020-08-11 10:48AM EDT,36.87%
2020-08-18,SPY210115C00238000,CALL,2021-01-15,238.00,101.84,102.73,124,"1,612",2020-08-11 10:52AM EDT,36.72%
2020-08-18,SPY210115C00239000,CALL,2021-01-15,239.00,100.84,101.75,6,328,2020-08-10 11:59AM EDT,36.45%
2020-08-18,SPY210115C00240000,CALL,2021-01-15,240.00,100.18,100.76,1,"1,439",2020-08-14 10:43AM EDT,36.13%
2020-08-18,SPY210115C00241000,CALL,2021-01-15,241.00,82.74,83.76,10,"1,063",2020-06-25 2:43PM EDT,0.00%
2020-08-18,SPY210115C00242000,CALL,2021-01-15,242.00,94.32,95.44,20,"1,413",2020-07-08 3:55PM EDT,0.00%
2020-08-18,SPY210115C00243000,CALL,2021-01-15,243.00,97.12,97.95,5,999,2020-07-21 10:03AM EDT,35.83%
2020-08-18,SPY210115C00244000,CALL,2021-01-15,244.00,94.59,95.56,20,"1,064",2020-07-14 12:09PM EDT,28.77%
2020-08-18,SPY210115C00245000,CALL,2021-01-15,245.00,95.18,96.05,285,"1,400",2020-08-03 10:39AM EDT,35.49%
2020-08-18,SPY210115C00246000,CALL,2021-01-15,246.00,94.33,95.03,2,691,2020-07-23 10:52AM EDT,35.06%
2020-08-18,SPY210115C00247000,CALL,2021-01-15,247.00,93.32,94.14,8,249,2020-07-21 3:51PM EDT,35.11%
2020-08-18,SPY210115C00248000,CALL,2021-01-15,248.00,92.33,93.21,1,590,2020-08-05 12:22PM EDT,35.00%
2020-08-18,SPY210115C00249000,CALL,2021-01-15,249.00,91.44,92.28,2,790,2020-07-28 3:59PM EDT,34.88%
2020-08-18,SPY210115C00250000,CALL,2021-01-15,250.00,90.50,91.10,11,"5,636",2020-08-18 9:47AM EDT,33.89%
2020-08-18,SPY210115C00251000,CALL,2021-01-15,251.00,89.58,90.38,1,838,2020-08-12 2:13PM EDT,34.50%
2020-08-18,SPY210115C00252000,CALL,2021-01-15,252.00,88.82,89.13,40,566,2020-08-06 11:06AM EDT,33.30%
2020-08-18,SPY210115C00253000,CALL,2021-01-15,253.00,87.89,88.22,3,811,2020-08-17 12:45PM EDT,33.25%
2020-08-18,SPY210115C00254000,CALL,2021-01-15,254.00,75.52,75.94,12,"1,482",2020-07-09 8:13PM EDT,0.00%
2020-08-18,SPY210115C00255000,CALL,2021-01-15,255.00,86.02,86.33,2,"3,238",2020-08-17 12:08PM EDT,32.91%
2020-08-18,SPY210115C00256000,CALL,2021-01-15,256.00,84.05,84.40,1,775,2020-07-13 2:17PM EDT,29.21%
2020-08-18,SPY210115C00257000,CALL,2021-01-15,257.00,72.87,73.30,5,357,2020-07-09 8:13PM EDT,0.00%
2020-08-18,SPY210115C00258000,CALL,2021-01-15,258.00,0.00,0.00,9,696,2020-07-09 4:58PM EDT,0.00%
2020-08-18,SPY210115C00259000,CALL,2021-01-15,259.00,72.22,72.64,1,889,2020-07-01 3:56PM EDT,0.00%
2020-08-18,SPY210115C00260000,CALL,2021-01-15,260.00,81.43,81.71,3,"4,117",2020-08-17 1:30PM EDT,32.31%
2020-08-18,SPY210115C00261000,CALL,2021-01-15,261.00,80.53,80.83,1,"1,276",2020-08-05 1:03PM EDT,32.29%
2020-08-18,SPY210115C00262000,CALL,2021-01-15,262.00,79.60,79.91,3,891,2020-07-30 3:39PM EDT,32.17%
2020-08-18,SPY210115C00263000,CALL,2021-01-15,263.00,78.69,79.00,2,516,2020-08-11 10:48AM EDT,32.06%
2020-08-18,SPY210115C00264000,CALL,2021-01-15,264.00,77.81,78.10,3,570,2020-08-11 12:37PM EDT,31.96%
2020-08-18,SPY210115C00265000,CALL,2021-01-15,265.00,76.90,77.22,20,"3,676",2020-08-12 1:05PM EDT,31.93%
2020-08-18,SPY210115C00266000,CALL,2021-01-15,266.00,75.99,76.29,3,"1,533",2020-07-31 9:32AM EDT,31.75%
2020-08-18,SPY210115C00267000,CALL,2021-01-15,267.00,75.08,75.39,1,774,2020-08-11 2:30PM EDT,31.64%
2020-08-18,SPY210115C00268000,CALL,2021-01-15,268.00,74.17,74.47,1,206,2020-08-11 2:16PM EDT,31.47%
2020-08-18,SPY210115C00269000,CALL,2021-01-15,269.00,73.27,73.61,2,571,2020-07-24 11:09AM EDT,31.45%
2020-08-18,SPY210115C00270000,CALL,2021-01-15,270.00,72.48,72.70,3,"6,347",2020-08-18 10:44AM EDT,31.30%
2020-08-18,SPY210115C00271000,CALL,2021-01-15,271.00,71.48,71.77,1,865,2020-08-03 10:36AM EDT,31.10%
2020-08-18,SPY210115C00272000,CALL,2021-01-15,272.00,70.61,70.88,1,"2,911",2020-07-29 12:00PM EDT,30.99%
2020-08-18,SPY210115C00273000,CALL,2021-01-15,273.00,69.73,70.02,21,"1,481",2020-08-05 12:53PM EDT,30.94%
2020-08-18,SPY210115C00274000,CALL,2021-01-15,274.00,68.83,69.10,1,718,2020-07-21 9:30AM EDT,30.75%
2020-08-18,SPY210115C00275000,CALL,2021-01-15,275.00,67.91,68.21,4,"5,264",2020-08-14 2:52PM EDT,30.62%
2020-08-18,SPY210115C00276000,CALL,2021-01-15,276.00,67.06,67.39,1,819,2020-08-05 3:33PM EDT,30.64%
2020-08-18,SPY210115C00277000,CALL,2021-01-15,277.00,66.17,66.45,1,918,2020-08-12 1:44PM EDT,30.39%
2020-08-18,SPY210115C00278000,CALL,2021-01-15,278.00,65.29,65.55,15,313,2020-08-10 2:53PM EDT,30.22%
2020-08-18,SPY210115C00279000,CALL,2021-01-15,279.00,64.43,64.70,1,646,2020-08-12 1:44PM EDT,30.16%
2020-08-18,SPY210115C00280000,CALL,2021-01-15,280.00,63.55,63.77,1,"6,300",2020-08-14 10:35AM EDT,29.92%
2020-08-18,SPY210115C00281000,CALL,2021-01-15,281.00,62.66,62.87,1,"14,588",2020-08-05 1:40PM EDT,29.74%
2020-08-18,SPY210115C00282000,CALL,2021-01-15,282.00,61.82,62.10,2,"2,088",2020-08-14 12:41PM EDT,29.82%
2020-08-18,SPY210115C00283000,CALL,2021-01-15,283.00,60.91,61.20,1,716,2020-08-03 9:50AM EDT,29.62%
2020-08-18,SPY210115C00284000,CALL,2021-01-15,284.00,60.07,60.33,1,"1,613",2020-07-24 9:46AM EDT,29.49%
2020-08-18,SPY210115C00285000,CALL,2021-01-15,285.00,59.21,59.45,2,"6,086",2020-08-18 12:25PM EDT,29.33%
2020-08-18,SPY210115C00286000,CALL,2021-01-15,286.00,58.34,58.58,1,"1,697",2020-08-07 10:18AM EDT,29.18%
2020-08-18,SPY210115C00287000,CALL,2021-01-15,287.00,57.47,57.77,2,"5,565",2020-08-07 10:11AM EDT,29.14%
2020-08-18,SPY210115C00288000,CALL,2021-01-15,288.00,56.65,56.88,13,"1,367",2020-08-07 3:36PM EDT,28.94%
2020-08-18,SPY210115C00289000,CALL,2021-01-15,289.00,55.78,56.05,2,858,2020-07-30 11:17AM EDT,28.85%
2020-08-18,SPY210115C00290000,CALL,2021-01-15,290.00,54.97,55.17,10,"5,341",2020-08-14 2:41PM EDT,28.66%
2020-08-18,SPY210115C00291000,CALL,2021-01-15,291.00,54.15,54.28,1,"1,761",2020-08-12 2:21PM EDT,28.45%
2020-08-18,SPY210115C00292000,CALL,2021-01-15,292.00,53.26,53.45,4,"1,184",2020-07-29 9:46AM EDT,28.34%
2020-08-18,SPY210115C00293000,CALL,2021-01-15,293.00,52.42,52.58,3,504,2020-08-05 11:36AM EDT,28.16%
2020-08-18,SPY210115C00294000,CALL,2021-01-15,294.00,51.58,51.74,1,"3,208",2020-08-11 11:32AM EDT,28.02%
2020-08-18,SPY210115C00295000,CALL,2021-01-15,295.00,50.82,50.88,1,"5,136",2020-08-14 2:34PM EDT,27.84%
2020-08-18,SPY210115C00296000,CALL,2021-01-15,296.00,49.98,50.06,10,"1,247",2020-08-10 2:53PM EDT,27.73%
2020-08-18,SPY210115C00297000,CALL,2021-01-15,297.00,49.15,49.24,1,874,2020-08-14 2:54PM EDT,27.61%
2020-08-18,SPY210115C00298000,CALL,2021-01-15,298.00,48.23,48.38,8,971,2020-08-18 12:49PM EDT,27.41%
2020-08-18,SPY210115C00299000,CALL,2021-01-15,299.00,47.40,47.57,438,"1,785",2020-08-11 10:47AM EDT,27.30%
2020-08-18,SPY210115C00300000,CALL,2021-01-15,300.00,46.68,46.76,5,"21,071",2020-08-18 12:03PM EDT,27.17%
2020-08-18,SPY210115C00301000,CALL,2021-01-15,301.00,45.86,45.92,1,"1,540",2020-08-17 10:20AM EDT,26.99%
2020-08-18,SPY210115C00302000,CALL,2021-01-15,302.00,45.02,45.10,2,"1,307",2020-08-14 11:46AM EDT,26.84%
2020-08-18,SPY210115C00303000,CALL,2021-01-15,303.00,44.23,44.30,2,"1,471",2020-08-06 10:06AM EDT,26.72%
2020-08-18,SPY210115C00304000,CALL,2021-01-15,304.00,43.40,43.48,5,"1,473",2020-08-11 11:28AM EDT,26.55%
2020-08-18,SPY210115C00305000,CALL,2021-01-15,305.00,42.60,42.68,1,"17,722",2020-08-17 10:34AM EDT,26.41%
2020-08-18,SPY210115C00306000,CALL,2021-01-15,306.00,41.78,41.86,6,"1,531",2020-08-12 9:35AM EDT,26.24%
2020-08-18,SPY210115C00307000,CALL,2021-01-15,307.00,40.99,41.08,168,"1,086",2020-08-12 12:48PM EDT,26.11%
2020-08-18,SPY210115C00308000,CALL,2021-01-15,308.00,40.19,40.27,24,"5,887",2020-08-14 1:26PM EDT,25.94%
2020-08-18,SPY210115C00309000,CALL,2021-01-15,309.00,39.38,39.47,1,"1,633",2020-08-14 10:56AM EDT,25.78%
2020-08-18,SPY210115C00310000,CALL,2021-01-15,310.00,38.59,38.68,1,"6,870",2020-08-18 10:28AM EDT,25.62%
2020-08-18,SPY210115C00311000,CALL,2021-01-15,311.00,37.82,37.90,214,"1,953",2020-08-14 10:28AM EDT,25.47%
2020-08-18,SPY210115C00312000,CALL,2021-01-15,312.00,37.03,37.11,273,"1,343",2020-08-14 10:26AM EDT,25.30%
2020-08-18,SPY210115C00313000,CALL,2021-01-15,313.00,36.27,36.35,174,"2,554",2020-08-11 10:51AM EDT,25.17%
2020-08-18,SPY210115C00314000,CALL,2021-01-15,314.00,35.50,35.58,10,"2,071",2020-08-17 3:30PM EDT,25.01%
2020-08-18,SPY210115C00315000,CALL,2021-01-15,315.00,34.71,34.79,2,"4,398",2020-08-18 10:28AM EDT,24.83%
2020-08-18,SPY210115C00316000,CALL,2021-01-15,316.00,33.94,34.04,1,"1,760",2020-08-13 11:37AM EDT,24.68%
2020-08-18,SPY210115C00317000,CALL,2021-01-15,317.00,33.21,33.29,2,807,2020-08-13 10:52AM EDT,24.54%
2020-08-18,SPY210115C00318000,CALL,2021-01-15,318.00,32.45,32.54,1,"2,132",2020-08-17 9:49AM EDT,24.38%
2020-08-18,SPY210115C00319000,CALL,2021-01-15,319.00,31.70,31.78,108,"2,113",2020-08-14 9:49AM EDT,24.21%
2020-08-18,SPY210115C00320000,CALL,2021-01-15,320.00,30.95,31.04,13,"18,651",2020-08-18 12:05PM EDT,24.05%
2020-08-18,SPY210115C00321000,CALL,2021-01-15,321.00,30.21,30.31,1,900,2020-08-11 9:30AM EDT,23.90%
2020-08-18,SPY210115C00322000,CALL,2021-01-15,322.00,29.49,29.57,22,"2,297",2020-08-18 12:25PM EDT,23.73%
2020-08-18,SPY210115C00323000,CALL,2021-01-15,323.00,28.74,28.83,2,"2,223",2020-08-18 10:41AM EDT,23.55%
2020-08-18,SPY210115C00324000,CALL,2021-01-15,324.00,28.03,28.12,1,"1,811",2020-08-17 12:11PM EDT,23.40%
2020-08-18,SPY210115C00325000,CALL,2021-01-15,325.00,27.30,27.38,35,"30,257",2020-08-18 12:03PM EDT,23.21%
2020-08-18,SPY210115C00326000,CALL,2021-01-15,326.00,26.60,26.68,751,"3,591",2020-08-18 12:06PM EDT,23.06%
2020-08-18,SPY210115C00327000,CALL,2021-01-15,327.00,25.90,25.98,"5,513","2,482",2020-08-18 11:47AM EDT,22.90%
2020-08-18,SPY210115C00328000,CALL,2021-01-15,328.00,25.20,25.28,8,"1,742",2020-08-17 3:07PM EDT,22.74%
2020-08-18,SPY210115C00329000,CALL,2021-01-15,329.00,24.51,24.59,8,"1,662",2020-08-17 1:06PM EDT,22.58%
2020-08-18,SPY210115C00330000,CALL,2021-01-15,330.00,23.80,23.90,30,"29,714",2020-08-18 12:31PM EDT,22.41%
2020-08-18,SPY210115C00331000,CALL,2021-01-15,331.00,23.12,23.20,1,"2,052",2020-08-18 12:01PM EDT,22.22%
2020-08-18,SPY210115C00332000,CALL,2021-01-15,332.00,22.46,22.54,38,"2,049",2020-08-14 3:54PM EDT,22.07%
2020-08-18,SPY210115C00333000,CALL,2021-01-15,333.00,21.79,21.87,2,"2,125",2020-08-18 12:37PM EDT,21.89%
2020-08-18,SPY210115C00334000,CALL,2021-01-15,334.00,21.13,21.21,2,"1,918",2020-08-17 12:22PM EDT,21.73%
2020-08-18,SPY210115C00335000,CALL,2021-01-15,335.00,20.48,20.56,1,"29,454",2020-08-17 3:37PM EDT,21.56%
2020-08-18,SPY210115C00336000,CALL,2021-01-15,336.00,19.83,19.91,31,"1,614",2020-08-17 2:40PM EDT,21.39%
2020-08-18,SPY210115C00337000,CALL,2021-01-15,337.00,19.19,19.28,181,"1,977",2020-08-18 12:18PM EDT,21.23%
2020-08-18,SPY210115C00338000,CALL,2021-01-15,338.00,18.58,18.65,28,"2,257",2020-08-18 12:39PM EDT,21.06%
2020-08-18,SPY210115C00339000,CALL,2021-01-15,339.00,17.93,18.02,30,"2,520",2020-08-18 12:49PM EDT,20.88%
2020-08-18,SPY210115C00340000,CALL,2021-01-15,340.00,17.34,17.42,602,"17,720",2020-08-18 12:44PM EDT,20.73%
2020-08-18,SPY210115C00341000,CALL,2021-01-15,341.00,16.73,16.81,1,"1,935",2020-08-18 10:25AM EDT,20.55%
2020-08-18,SPY210115C00342000,CALL,2021-01-15,342.00,16.15,16.22,30,"1,639",2020-08-18 12:13PM EDT,20.39%
2020-08-18,SPY210115C00343000,CALL,2021-01-15,343.00,15.55,15.64,17,"1,041",2020-08-18 9:46AM EDT,20.23%
2020-08-18,SPY210115C00344000,CALL,2021-01-15,344.00,14.98,15.07,8,"1,176",2020-08-18 9:31AM EDT,20.07%
2020-08-18,SPY210115C00345000,CALL,2021-01-15,345.00,14.43,14.49,98,"10,655",2020-08-18 11:09AM EDT,19.89%
2020-08-18,SPY210115C00346000,CALL,2021-01-15,346.00,13.88,13.94,40,"1,334",2020-08-18 11:33AM EDT,19.73%
2020-08-18,SPY210115C00347000,CALL,2021-01-15,347.00,13.33,13.40,8,"15,664",2020-08-17 3:11PM EDT,19.57%
